lcl|NZ_CP040511.1_rrna_9	[+10]-131-[+7]-6-[+2]-61-[+3]-91-[+5]-79-[+1]-48-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_015138.1_rrna_6	[+10]-216-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP021359.1_rrna_20	[+10]-216-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-12-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP029373.1_rrna_17	[+10]-216-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP043953.1_rrna_1	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP066119.1_rrna_1	[+10]-135-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP020000.1_rrna_2	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_AP014630.1_rrna_1	[+10]-135-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP030880.1_rrna_1	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP045198.1_rrna_1	[+10]-134-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP059558.1_rrna_1	[+10]-133-[+7]-6-[+2]-63-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-2
lcl|NZ_CP053391.1_rrna_1	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP072549.1_rrna_9	[+10]-218-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP040105.1_rrna_23	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-48-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP030031.1_rrna_3	[+10]-218-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP044483.1_rrna_1	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP065820.1_rrna_1	[+10]-133-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP073241.1_rrna_26	[+10]-135-[+7]-6-[+2]-59-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-109-[+9]-1
lcl|NZ_CP071766.1_rrna_16	[+10]-134-[+7]-6-[+2]-61-[+3]-91-[+5]-79-[+1]-47-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_AP024524.1_rrna_1	[+10]-134-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP031716.1_rrna_1	[+10]-135-[+7]-6-[+2]-62-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP007715.1_rrna_8	[+10]-224-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_LR134515.1_rrna_1	[+10]-226-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP009159.1_rrna_8	[+10]-224-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP066049.1_rrna_5	[+10]-149-[+6]-14-[+2]-58-[+3]-91-[+5]-83-[+1]-50-[+4]-15-[+6]-47-[+7]-1-[+8]-5-[+9]-1
lcl|NZ_CP066060.1_rrna_11	[+10]-146-[+6]-14-[+2]-58-[+3]-91-[+5]-83-[+1]-48-[+4]-15-[+6]-47-[+7]-1-[+8]-5-[+9]-1
lcl|NZ_CP023445.1_rrna_11	[+10]-216-[+2]-41-[+3]-91-[+5]-80-[+1]-44-[+4]-15-[+6]-47-[+7]-1-[+8]-14-[+9]-1
lcl|NZ_CP021422.1_rrna_3	[+10]-244-[+2]-36-[+3]-91-[+5]-79-[+1]-49-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_022567.1_rrna_6	[+10]-19-[+8]-104-[+2]-36-[+3]-90-[+5]-77-[+1]-42-[+4]-13-[+6]-47-[+7]-[+8]-14-[+9]-1
lcl|NZ_CP013988.1_rrna_1	[+10]-231-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP014161.1_rrna_1	[+10]-231-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-11-[+9]-1
lcl|NZ_AP022254.1_rrna_5	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP084351.1_rrna_5	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_LR134376.1_rrna_5	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP084358.1_rrna_12	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP050851.1_rrna_5	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP066092.1_rrna_38	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP075564.1_rrna_5	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP051883.1_rrna_59	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP044060.1_rrna_59	[+10]-33-[+10]-123-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_015684.1_rrna_53	[+10]-194-[+2]-36-[+3]-91-[+5]-78-[+1]-48-[+4]-14-[+6]-46-[+7]-[+8]-14-[+9]-1
lcl|NZ_LR134327.1_rrna_12	[+10]-224-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_LS483443.1_rrna_9	[+10]-224-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CM002258.1_rrna_42	[+10]-190-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP033022.1_rrna_42	[+10]-190-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP073110.1_rrna_46	[+10]-190-[+2]-36-[+3]-91-[+5]-78-[+1]-46-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP033031.1_rrna_40	[+10]-96-[+6]-14-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP054150.1_rrna_48	[+10]-190-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_AP021898.1_rrna_18	[+10]-211-[+2]-42-[+3]-91-[+5]-80-[+1]-45-[+4]-15-[+6]-46-[+7]-1-[+8]-13-[+9]-1
lcl|NZ_CP022390.1_rrna_4	[+10]-226-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP013119.1_rrna_19	[+10]-139-[+7]-6-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_017187.1_rrna_17	[+10]-227-[+2]-36-[+3]-91-[+5]-79-[+1]-50-[+4]-13-[+6]-46-[+7]-1-[+8]-6-[+9]-1
lcl|NZ_CP032823.1_rrna_2	[+10]-227-[+2]-36-[+3]-91-[+5]-79-[+1]-50-[+4]-13-[+6]-47-[+7]-1-[+8]-6-[+9]-1
lcl|NZ_CP032099.1_rrna_18	[+10]-227-[+2]-36-[+3]-91-[+5]-79-[+1]-50-[+4]-13-[+6]-47-[+7]-1-[+8]-6-[+9]-1
lcl|NZ_CP051298.1_rrna_52	[+10]-216-[+2]-61-[+3]-91-[+5]-78-[+1]-48-[+4]-8-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_013205.1_rrna_1	[+10]-216-[+2]-62-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-16-[+9]-1
lcl|NC_011312.1_rrna_1	[+10]-224-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-15-[+6]-47-[+7]-[+8]-14-[+9]-1
lcl|NZ_AP019735.1_rrna_4	[+10]-226-[+2]-56-[+3]-91-[+5]-76-[+1]-44-[+4]-31-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_AP019734.1_rrna_20	[+10]-224-[+2]-56-[+3]-91-[+5]-76-[+1]-44-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP008849.1_rrna_1	[+10]-29-[+10]-23-[+6]-14-[+2]-61-[+3]-90-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP018321.1_rrna_1	[+10]-29-[+10]-23-[+6]-14-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP018029.1_rrna_1	[+10]-29-[+10]-23-[+6]-14-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP014322.1_rrna_1	[+10]-29-[+10]-23-[+6]-14-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP059564.1_rrna_10	[+10]-222-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_AP019711.1_rrna_16	[+10]-236-[+2]-61-[+3]-90-[+5]-72-[+1]-42-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_021252.1_rrna_17	[+10]-218-[+2]-41-[+3]-91-[+5]-80-[+1]-44-[+4]-15-[+6]-47-[+7]-1-[+8]-14-[+9]-1
lcl|NC_022116.1_rrna_17	[+10]-214-[+2]-41-[+3]-91-[+5]-80-[+1]-44-[+4]-15-[+6]-47-[+7]-1-[+8]-16-[+9]-1
lcl|NC_019771.1_rrna_13	[+10]-193-[+2]-39-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_011891.1_rrna_12	[+10]-234-[+2]-62-[+3]-91-[+5]-80-[+1]-48-[+4]-13-[+6]-47-[+7]-[+8]-14-[+9]-1
lcl|NZ_CP084016.1_rrna_28	[+10]-240-[+2]-37-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_021016.1_rrna_1	[+10]-94-[+9]-76-[+2]-36-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_012026.1_rrna_10	[+10]-125-[+7]-6-[+2]-36-[+3]-91-[+5]-76-[+1]-49-[+4]-15-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NC_021880.1_rrna_34	[+10]-127-[+7]-6-[+2]-36-[+3]-91-[+5]-77-[+1]-49-[+4]-15-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP080568.1_rrna_2	[+10]-255-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_LR134406.1_rrna_2	[+10]-61-[+6]-79-[+2]-43-[+3]-9-[+10]-12-[+5]-81-[+1]-44-[+4]-15-[+6]-47-[+7]-1-[+8]-17-[+9]-1
lcl|NZ_CP072384.1_rrna_2	[+10]-221-[+2]-41-[+3]-9-[+10]-12-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-15-[+9]-1
lcl|NZ_LS483427.1_rrna_10	[+10]-134-[+6]-14-[+2]-43-[+3]-91-[+5]-81-[+1]-43-[+4]-15-[+6]-47-[+7]-1-[+8]-14-[+9]-1
lcl|NC_006513.1_rrna_16	[+10]-218-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-14-[+9]-1
lcl|NZ_LR131272.1_rrna_16	[+10]-219-[+2]-52-[+3]-91-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-15-[+9]-1
lcl|NZ_CP013745.1_rrna_1	283-[+2]-52-[+3]-91-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-17-[+9]-1
lcl|NZ_CP018863.1_rrna_25	[+10]-220-[+2]-41-[+3]-91-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-15-[+9]-1
lcl|NZ_AP014690.1_rrna_11	[+10]-194-[+2]-36-[+3]-91-[+5]-79-[+1]-48-[+4]-15-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NC_014816.1_rrna_1	[+10]-192-[+2]-36-[+3]-91-[+5]-78-[+1]-46-[+4]-13-[+6]-25-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP042941.1_rrna_27	[+10]-224-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP050316.1_rrna_5	[+10]-220-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP016210.1_rrna_2	[+10]-133-[+7]-6-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP064782.1_rrna_10	[+10]-220-[+2]-61-[+3]-91-[+5]-80-[+1]-48-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP022253.1_rrna_5	[+10]-190-[+2]-36-[+3]-91-[+5]-78-[+1]-49-[+4]-13-[+6]-46-[+7]-[+8]-14-[+9]-1
lcl|NZ_CP011835.1_rrna_1	[+10]-218-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NC_012560.1_rrna_1	[+10]-218-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP009108.1_rrna_8	[+10]-230-[+2]-61-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NC_020272.1_rrna_8	[+10]-74-[+6]-76-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NC_007530.2_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP007640.1_rrna_3	[+10]-84-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP017060.1_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP024109.1_rrna_1	[+10]-232-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP035232.1_rrna_1	[+10]-231-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP029364.1_rrna_21	[+10]-84-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP080644.1_rrna_1	[+10]-84-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP014842.1_rrna_3	[+10]-231-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP051464.1_rrna_1	[+10]-84-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP035997.1_rrna_27	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP047366.1_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP023665.1_rrna_1	[+10]-230-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CM000745.1_rrna_78	[+10]-232-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP043404.1_rrna_21	[+10]-230-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NC_000964.3_rrna_1	2-[+10]-74-[+6]-76-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-4
lcl|NZ_CM000753.1_rrna_88	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP064875.1_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP049019.1_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP033052.1_rrna_5	[+10]-84-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP009679.1_rrna_1	[+10]-74-[+6]-76-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP032365.1_rrna_1	[+10]-86-[+7]-67-[+2]-62-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-13-[+9]-1
lcl|NZ_CP030035.1_rrna_21	[+10]-230-[+2]-62-[+3]-91-[+5]-80-[+1]-48-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP015401.2_rrna_4	[+10]-230-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP072251.1_rrna_7	[+10]-224-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP069794.1_rrna_7	[+10]-228-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP081916.1_rrna_7	[+10]-230-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP069563.1_rrna_2	[+10]-228-[+2]-56-[+3]-91-[+5]-76-[+1]-45-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP064940.1_rrna_8	[+10]-224-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP012938.1_rrna_30	[+10]-230-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-45-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP040530.1_rrna_7	[+10]-120-[+3]-12-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP072255.1_rrna_6	[+10]-228-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP072216.1_rrna_32	[+10]-230-[+2]-56-[+3]-91-[+5]-76-[+1]-43-[+4]-15-[+6]-46-[+7]-1-[+8]-3-[+9]-1
lcl|NZ_CP045671.1_rrna_5	[+10]-193-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_HG965802.1_rrna_41	[+10]-23-[+1]-33-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP031844.2_rrna_38	[+10]-195-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_AP019773.1_rrna_41	[+10]-194-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NC_010161.1_rrna_39	[+10]-195-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_LR134529.1_rrna_39	[+10]-193-[+2]-36-[+3]-91-[+5]-78-[+1]-50-[+4]-14-[+6]-46-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP007656.1_rrna_12	[+10]-218-[+2]-39-[+3]-91-[+5]-80-[+1]-46-[+4]-13-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP012373.2_rrna_38	[+10]-32-[+4]-81-[+2]-61-[+3]-91-[+5]-79-[+1]-46-[+4]-13-[+6]-47-[+7]-1-[+8]-12-[+9]-1
lcl|NZ_CP006954.1_rrna_35	[+10]-224-[+2]-61-[+3]-91-[+5]-77-[+1]-46-[+4]-14-[+6]-47-[+7]-[+8]-12-[+9]-1
lcl|NZ_CP028341.1_rrna_59	[+10]-221-[+2]-45-[+3]-91-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-13-[+9]-1
lcl|NZ_AP012322.1_rrna_1	[+10]-73-[+2]-13-[+2]-43-[+3]-91-[+5]-81-[+1]-45-[+4]-15-[+6]-47-[+7]-1-[+8]-16-[+9]-1
